t,stage,target_id,gt_x,gt_y,est_x,est_y,err_x,err_y,err_norm
1774434910.281132,fusion,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774434910.3878915,fusion,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774434910.480548,fusion,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774434910.5839913,fusion,1,-0.09432850273165627,-19.900013527830545,0.0,0.0,0.09432850273165627,19.900013527830545,19.900237090905883
1774434910.6824157,fusion,1,-0.09432850273165627,-19.900013527830545,0.0,0.0,0.09432850273165627,19.900013527830545,19.900237090905883
1774434910.785373,fusion,1,-0.09432850273165627,-19.900013527830545,0.0,0.0,0.09432850273165627,19.900013527830545,19.900237090905883
1774434910.8789768,fusion,1,-0.09432850273165627,-19.900013527830545,0.0,0.0,0.09432850273165627,19.900013527830545,19.900237090905883
1774434910.9705622,fusion,1,-0.09432850273165627,-19.900013527830545,0.0,0.0,0.09432850273165627,19.900013527830545,19.900237090905883
1774434911.0748925,fusion,1,-0.09432850273165627,-19.900013527830545,0.0,0.0,0.09432850273165627,19.900013527830545,19.900237090905883
1774434911.1762316,fusion,1,-0.09432850273165627,-19.900013527830545,0.0,0.0,0.09432850273165627,19.900013527830545,19.900237090905883
1774434911.2762074,fusion,1,-0.09432850273165627,-19.900013527830545,0.0,0.0,0.09432850273165627,19.900013527830545,19.900237090905883
1774434911.379628,fusion,1,-0.09432850273165627,-19.900013527830545,0.0,0.0,0.09432850273165627,19.900013527830545,19.900237090905883
1774434911.4780054,fusion,1,-0.09432850273165627,-19.900013527830545,0.0,0.0,0.09432850273165627,19.900013527830545,19.900237090905883
1774434911.572918,fusion,1,-0.09432850273165627,-19.900013527830545,0.0,0.0,0.09432850273165627,19.900013527830545,19.900237090905883
1774434911.677821,fusion,1,-0.538654674575227,-19.900008242678147,0.0,0.0,0.538654674575227,19.900008242678147,19.907297077129783
1774434911.7747219,fusion,1,-0.8756663933013868,-19.90000423400523,0.0,0.0,0.8756663933013868,19.90000423400523,19.91926103412934
1774434911.877778,fusion,1,-1.1313597526582981,-19.900001192594534,0.0,0.0,1.1313597526582981,19.900001192594534,19.93213541884559
1774434911.9755187,fusion,1,-1.3259886588945307,-19.89999887753075,0.0,0.0,1.3259886588945307,19.89999887753075,19.9441269863898
1774434912.0749218,fusion,1,-1.4748070182589998,-19.89999710737234,0.0,0.0,1.4748070182589998,19.89999710737234,19.954571922607947
1774434912.1741288,fusion,1,-1.589035533875915,-19.89999574865176,0.0,0.0,1.589035533875915,19.89999574865176,19.96333801557942
1774434912.2726,fusion,1,-1.6773949088696725,-19.899994697638355,0.0,0.0,1.6773949088696725,19.899994697638355,19.9705644048018
1774434912.3720126,fusion,1,-1.7462620963648021,-19.899993878479812,0.0,0.0,1.7462620963648021,19.899993878479812,19.97646584540755
1774434912.4747622,fusion,1,-1.800519908860963,-19.899993233096247,0.0,0.0,1.800519908860963,19.899993233096247,19.981281305749167
1774434912.5716693,fusion,1,-1.8437718619829013,-19.899992718624723,0.0,0.0,1.8437718619829013,19.899992718624723,19.985224664245255
1774434912.6757011,fusion,1,-1.8787523307304212,-19.899992302540504,0.0,0.0,1.8787523307304212,19.899992302540504,19.988481782301434
1774434912.779808,fusion,1,-1.9075316276033902,-19.899991960217726,0.0,0.0,1.9075316276033902,19.899991960217726,19.991206990250422
1774434912.8840258,fusion,1,-1.931672252601686,-19.899991673070826,0.0,0.0,1.931672252601686,19.899991673070826,19.993524608726684
1774434912.9765108,fusion,1,-1.952248424475215,-19.899991428322238,0.0,0.0,1.952248424475215,19.899991428322238,19.99552281782511
1774434913.1844,fusion,1,-1.9862035025978173,-19.89999102443479,0.0,0.0,1.9862035025978173,19.89999102443479,19.998866146017306
1774434913.2847724,fusion,1,-2.0007249869717896,-19.899990851705248,0.0,0.0,2.0007249869717896,19.899990851705248,20.00031340683055
1774434913.3761408,fusion,1,-2.014084361970859,-19.89999069279871,0.0,0.0,2.014084361970859,19.89999069279871,20.001654066366882
1774434913.4748013,fusion,1,-2.0266331900949695,-19.899990543533434,0.0,0.0,2.0266331900949695,19.899990543533434,20.002921429629087
