stage,n_samples,mae_x,mae_y,mae_norm,rmse_x,rmse_y,rmse_norm,final_error,max_error
fusion,36,2.0075872802216272,1.568427562673146,2.547620793418929,12.045523681329763,9.410565376038877,15.285724760513576,91.71434856308146,91.71434856308146
unicycle,105,0.0367993428005484,7.751981757981361,7.7533981874398865,0.0444114971142031,9.805048843514474,9.8051494228686,1.4134648755647097,18.49920327030934
ackermann,70,0.9485788923855908,0.0004502566788553,0.94857927030017,2.3807999943954177,0.0008460706802284,2.38080014473051,0.0945212608049567,13.900205078125012
