stage,target_id,n_samples,mae_x,mae_y,mae_norm,rmse_x,rmse_y,rmse_norm,final_error,max_error
fusion,1,28,21.054709211143624,16.448991571205955,26.718347697330024,111.4110489989339,87.0398820304171,141.380206899381,748.1137355252407,748.1137355252407
