t,x,y,yaw,frame_id,child_frame_id,valid,reason
1775036915.820731,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,first_sample
1775036915.9209936,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036916.0143785,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036916.1178174,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036916.2146282,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036916.3290496,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036916.415369,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036916.5144823,9.69415389207997e-28,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036916.613907,9.69415389207997e-28,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036916.7228746,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036916.8197973,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036916.913513,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036917.0167947,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036917.1142714,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036917.21635,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036917.3217554,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036917.4199896,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036917.518103,9.69415389207997e-28,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036917.665248,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036917.7577415,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036917.8577282,9.69415389207997e-28,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036917.950914,9.69415389207997e-28,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036918.0503263,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036918.1668751,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036918.2576962,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036918.3571422,9.69415389207997e-28,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036918.448934,95.9600390625,10.099997558593751,1.5707963705062866,map,base_link,1,ok
1775036918.5424814,9.69415389207997e-28,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036918.6303864,3.308722450212111e-24,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036918.72128,3.308722450212111e-24,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036918.8174303,3.308722450212111e-24,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036918.9260015,3.308722450212111e-24,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036919.013408,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=3.740m
1775036919.122697,3.308722450212111e-24,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036919.223533,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=3.740m
1775036919.3216243,3.308722450212111e-24,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036919.423648,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=3.740m
1775036919.5184145,3.308722450212111e-24,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036919.6186745,3.3062021342832383e-24,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036919.7320352,1.2399631252625952e-24,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036919.8260665,98.91798828125,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=2.958m
1775036919.919099,3.493545618329428e-25,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036920.0199971,2.266426410781279e-25,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036920.1193068,1.6516551166567852e-25,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036920.223352,1.2513328197173646e-25,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036920.3208165,1.0686099148741078e-25,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036920.4228988,98.04794921875,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=2.088m
1775036920.5180032,8.140135774118027e-26,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036920.6224647,7.247523882642348e-26,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036920.7137167,6.570996770324808e-26,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036920.8238986,6.273526789296828e-26,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036920.9178162,6.024221499698021e-26,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036921.0227222,97.842021484375,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=1.882m
1775036921.1142366,97.82408203125,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=1.864m
1775036921.2176454,97.808095703125,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=1.848m
1775036921.3273015,97.79357421875,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=1.834m
1775036921.4199922,97.78020507812501,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=1.820m
1775036921.5205517,97.76767578125,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=1.808m
