t,stage,target_id,gt_x,gt_y,est_x,est_y,err_x,err_y,err_norm
1774609761.3824923,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774609761.4874363,ackermann,1,0.0,0.0,-8.013924097971525e-05,-5.330871465314413e-05,-8.013924097971525e-05,-5.330871465314413e-05,9.62502831308834e-05
1774609761.5765717,ackermann,1,0.0,0.0,-0.00012762542107491726,-9.799318527126122e-05,-0.00012762542107491726,-9.799318527126122e-05,0.00016090653331719522
1774609761.680858,ackermann,1,0.0,0.0,-0.00014373918732069058,-0.00013570584924826878,-0.00014373918732069058,-0.00013570584924826878,0.000197679112431755
1774609761.783493,ackermann,1,0.0,0.0,-0.00011576127880585929,-0.00016572980991869102,-0.00011576127880585929,-0.00016572980991869102,0.00020215598820330142
1774609761.8868368,ackermann,1,0.0,0.0,-8.00506957916447e-05,-0.00019169735811219724,-8.00506957916447e-05,-0.00019169735811219724,0.00020774020074102757
1774609761.978263,ackermann,1,0.0,0.0,-4.122188727428977e-05,-0.00021436652424211555,-4.122188727428977e-05,-0.00021436652424211555,0.00021829395480887638
1774609762.0847125,ackermann,1,0.0,0.0,2.9982196028122132e-06,-0.00023383670777143983,2.9982196028122132e-06,-0.00023383670777143983,0.0002338559283451511
1774609762.384046,ackermann,1,0.0,0.0,0.025890101539624233,-0.0015993963154532498,0.025890101539624233,-0.0015993963154532498,0.02593945693930269
1774609762.4795554,ackermann,1,0.0,0.0,0.02614642906728326,0.004381699956842788,0.02614642906728326,0.004381699956842788,0.02651103633361531
1774609762.5816352,ackermann,1,0.0,0.0,0.051870499303432016,0.006359780650595059,0.051870499303432016,0.006359780650595059,0.05225892754267949
1774609762.6795235,ackermann,1,0.0,0.0,0.03464593257403781,0.004812877686787176,0.03464593257403781,0.004812877686787176,0.03497862826859778
1774609762.8903239,ackermann,1,0.0,0.0,0.0077732600825282105,0.002800210936817482,0.0077732600825282105,0.002800210936817482,0.00826224870124948
1774609762.9847999,ackermann,1,0.0,0.0,-0.0031659583581786777,0.0024164440474870874,-0.0031659583581786777,0.0024164440474870874,0.003982774681093221
1774609763.085043,ackermann,1,0.0,0.0,-0.01053213607277348,0.0023384717003296362,-0.01053213607277348,0.0023384717003296362,0.010788620864070576
1774609763.182231,ackermann,1,0.0,0.0,-0.014982428616749033,0.0024679208410923748,-0.014982428616749033,0.0024679208410923748,0.015184327463996502
1774609763.2862115,ackermann,1,0.0,0.0,-0.015072125421046856,0.0019635467202973045,-0.015072125421046856,0.0019635467202973045,0.015199489479273874
1774609763.6931326,ackermann,1,0.0,0.0,-0.0004932631893743711,0.0028987151359743946,-0.0004932631893743711,0.0028987151359743946,0.00294038399082821
1774609763.7840343,ackermann,1,0.0,0.0,-0.003355060100300733,0.0022211553278282947,-0.003355060100300733,0.0022211553278282947,0.004023674846079139
