stage,target_id,n_samples,mae_x,mae_y,mae_norm,rmse_x,rmse_y,rmse_norm,final_error,max_error
unicycle,1,3,0.0723580692443022,0.05630830978378562,0.09329848005869147,0.08862018358089817,0.07390074240481444,0.11539001978461931,0.15961801853525548,0.15961801853525548
