t,stage,target_id,gt_x,gt_y,est_x,est_y,err_x,err_y,err_norm
1774609627.2651815,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774609627.3661728,ackermann,1,0.0,0.0,7.93844630031515e-08,0.0,7.93844630031515e-08,0.0,7.93844630031515e-08
1774609627.4624753,ackermann,1,0.0,0.0,6.649685646564762e-08,0.0,6.649685646564762e-08,0.0,6.649685646564762e-08
1774609627.5542502,ackermann,1,0.0,0.0,-1.331354848588262e-08,0.0,-1.331354848588262e-08,0.0,1.331354848588262e-08
1774609627.6649742,ackermann,1,0.0,0.0,1.6341876474257333e-07,0.0,1.6341876474257333e-07,0.0,1.6341876474257333e-07
1774609627.7584138,ackermann,1,0.0,0.0,7.164447968222021e-08,0.0,7.164447968222021e-08,0.0,7.164447968222021e-08
1774609627.861115,ackermann,1,0.0,0.0,1.0020417029465989e-07,0.0,1.0020417029465989e-07,0.0,1.0020417029465989e-07
1774609627.9654372,ackermann,1,0.0,0.0,-7.315961259024562e-08,0.0,-7.315961259024562e-08,0.0,7.315961259024562e-08
1774609628.0636063,ackermann,1,0.0,0.0,-1.3365173012758191e-07,0.0,-1.3365173012758191e-07,0.0,1.3365173012758191e-07
1774609628.1632078,ackermann,1,0.0,0.0,-1.7230571458526356e-07,0.0,-1.7230571458526356e-07,0.0,1.7230571458526356e-07
1774609628.2602472,ackermann,1,0.0,0.0,-1.238294311534105e-07,0.0,-1.238294311534105e-07,0.0,1.238294311534105e-07
1774609628.3668034,ackermann,1,0.0,0.0,-2.6459857416227806e-07,0.0,-2.6459857416227806e-07,0.0,2.6459857416227806e-07
1774609628.4643607,ackermann,1,0.0,0.0,-3.427263464139685e-07,0.0,-3.427263464139685e-07,0.0,3.427263464139685e-07
1774609628.558872,ackermann,1,0.0,0.0,-3.8263329527055134e-07,0.0,-3.8263329527055134e-07,0.0,3.8263329527055134e-07
1774609628.6603575,ackermann,1,0.0,0.0,-4.0148243174442655e-07,0.0,-4.0148243174442655e-07,0.0,4.0148243174442655e-07
1774609628.7621937,ackermann,1,0.0,0.0,-3.995877042584084e-07,0.0,-3.995877042584084e-07,0.0,3.995877042584084e-07
1774609628.8578174,ackermann,1,0.0,0.0,-3.8313936867595544e-07,0.0,-3.8313936867595544e-07,0.0,3.8313936867595544e-07
1774609628.9807858,ackermann,1,0.0,0.0,-3.660392362547782e-07,0.0,-3.660392362547782e-07,0.0,3.660392362547782e-07
1774609629.067751,ackermann,1,0.0,0.0,-2.918464043766278e-07,0.0,-2.918464043766278e-07,0.0,2.918464043766278e-07
1774609629.168784,ackermann,1,0.0,0.0,-1.413601222743921e-07,0.0,-1.413601222743921e-07,0.0,1.413601222743921e-07
1774609629.2629955,ackermann,1,0.0,0.0,-2.2374597508090233e-07,0.0,-2.2374597508090233e-07,0.0,2.2374597508090233e-07
1774609629.3610005,ackermann,1,0.0,0.0,-1.193647132247122e-07,0.0,-1.193647132247122e-07,0.0,1.193647132247122e-07
1774609629.4696355,ackermann,1,0.0,0.0,-2.4157645128752847e-07,0.0,-2.4157645128752847e-07,0.0,2.4157645128752847e-07
1774609629.5658221,ackermann,1,0.0,0.0,-3.2216689094255457e-07,0.0,-3.2216689094255457e-07,0.0,3.2216689094255457e-07
1774609629.6818554,ackermann,1,0.0,0.0,-3.8355337972362236e-07,0.0,-3.8355337972362236e-07,0.0,3.8355337972362236e-07
1774609629.7782764,ackermann,1,0.0,0.0,-4.1168828168736127e-07,0.0,-4.1168828168736127e-07,0.0,4.1168828168736127e-07
1774609629.8817103,ackermann,1,0.0,0.0,-4.2768559849193366e-07,0.0,-4.2768559849193366e-07,0.0,4.2768559849193366e-07
1774609629.9750896,ackermann,1,-100.06841242400779,-29.698942065236526,-4.2982941783620277e-07,0.0,100.06841199417838,29.698942065236526,104.38253799765025
1774609630.0749097,ackermann,1,0.0,0.0,-4.273399212273432e-07,0.0,-4.273399212273432e-07,0.0,4.273399212273432e-07
1774609630.171121,ackermann,1,-0.36830140072822815,-19.600037456353355,-4.1955592777753736e-07,0.0,0.36830098117230037,19.600037456353355,19.603497491600496
1774609630.2600393,ackermann,1,-0.36830140072822815,-19.600037456353355,-4.0920678046063585e-07,0.0,0.3683009915214477,19.600037456353355,19.603497491794933
1774609630.3646717,ackermann,1,-0.36830140072822815,-19.600037456353355,-3.995720283533899e-07,0.0,0.3683010011561998,19.600037456353355,19.603497491975943
1774609630.468842,ackermann,1,-0.36830140072822815,-19.600037456353355,-3.8908926658365317e-07,0.0,0.36830101163896156,19.600037456353355,19.60349749217289
1774609630.5646734,ackermann,1,-0.36830140072822815,-19.600037456353355,-3.792369831501219e-07,0.0,0.368301021491245,19.600037456353355,19.60349749235799
1774609630.665824,ackermann,1,-0.36830140072822815,-19.600037456353355,-3.709412190744388e-07,0.0,0.36830102978700907,19.600037456353355,19.603497492513846
1774609630.7600694,ackermann,1,-0.36830140072822815,-19.600037456353355,-3.641791876951572e-07,0.0,0.36830103654904045,19.600037456353355,19.603497492640887
1774609630.867371,ackermann,1,-0.36830140072822815,-19.600037456353355,-3.5870920722658184e-07,0.0,0.3683010420190209,19.600037456353355,19.603497492743656
1774609631.2790692,ackermann,1,19.5056428407322,-1.486169025819948e-16,0.0008098552597268771,0.0,-19.504832985472472,1.486169025819948e-16,19.504832985472472
1774609631.365228,ackermann,1,19.407873936240463,-0.09562413782387656,-0.002067578742432463,0.0008958734922118738,-19.409941514982897,0.09652001131608844,19.410181496514685
1774609631.4646773,ackermann,1,19.310047251298506,-0.18960855926660797,0.003950413319492974,0.0016871409730049303,-19.306096837979013,0.1912957002396129,19.307044547582972
1774609631.5703444,ackermann,1,19.21218796030451,-0.2810832832068415,0.0002559823501830927,0.0023851914199957136,-19.21193197795433,0.2834684746268372,19.214023126395247
1774609631.6617205,ackermann,1,19.114172477836476,-0.36936745245125346,-0.002748867563433066,0.0030009709947282914,-19.11692134539991,0.37236842344598176,19.12054758548997
1774609631.7586167,ackermann,1,19.016154790000435,-0.453539191762607,-0.004904708870077101,0.0035443008020787925,-19.021059498870514,0.4570834925646858,19.026550653724584
1774609631.8642237,ackermann,1,18.917978760647802,-0.5329867938238189,-0.006552208835460149,0.0040237636586007985,-18.924530969483264,0.5370105574824197,18.93214865655187
1774609631.9740145,ackermann,1,18.819812135191224,-0.6069052777561353,-0.007618887786348338,0.00444694218972741,-18.82743102297757,0.6113522199458628,18.837354125826987
1774609632.060691,ackermann,1,18.721359696711385,-0.6748425257198187,-0.008140322682244072,0.004820493308648532,-18.72950001939363,0.6796630190284673,18.741827893668773
1774609632.1658483,ackermann,1,18.622830324205154,-0.7360804974429375,-0.008508773189404906,0.005150210913006492,-18.63133909739456,0.741230708355944,18.646077859032793
1774609632.2604604,ackermann,1,18.52410575303515,-0.7901628820761302,-0.008580322969914622,0.005441267478053846,-18.532686076005067,0.795604149554184,18.549755770751805
1774609632.3640804,ackermann,1,18.425115543964477,-0.8366420038795208,-0.005493696475162846,0.004802493731333235,-18.43060924043964,0.841444497610854,18.449807202687474
1774609632.4661858,ackermann,1,18.32598939688891,-0.875065444674814,0.0035142667994367827,0.004239589076784123,-18.322475130089472,0.8793050337515981,18.343562146844
1774609632.5679004,ackermann,1,18.226614200285457,-0.9051428337321621,0.002319802026387041,0.003741535972117793,-18.22429439825907,0.9088843697042799,18.24694432259576
