stage,target_id,n_samples,mae_x,mae_y,mae_norm,rmse_x,rmse_y,rmse_norm,final_error,max_error
unicycle,1,8,7.286283693987988,1.838942323915162,7.5147706164955625,9.817933459081358,2.4771744591568288,10.125621497372304,8.294491344814604,19.895460310030675
