stage,target_id,n_samples,mae_x,mae_y,mae_norm,rmse_x,rmse_y,rmse_norm,final_error,max_error
fusion,1,229,16.122006348116983,6.345241501841154,17.34513455059762,17.068719873889474,6.827764059893073,18.38367646013379,20.348525745124636,20.348525745124636
