t,stage,target_id,gt_x,gt_y,est_x,est_y,err_x,err_y,err_norm
1774609673.2003655,fusion,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774609673.2923214,fusion,1,0.0,0.0,3.3524999618530273,-0.8066953033208846,3.3524999618530273,-0.8066953033208846,3.448189859422553
1774609673.389421,fusion,1,0.0,0.0,3.3524999618530273,-0.8066953033208846,3.3524999618530273,-0.8066953033208846,3.448189859422553
1774609673.4905384,fusion,1,0.0,0.0,3.3524999618530273,-0.8066953033208846,3.3524999618530273,-0.8066953033208846,3.448189859422553
1774609673.5904608,fusion,1,0.0,0.0,3.3524999618530273,-0.8066953033208846,3.3524999618530273,-0.8066953033208846,3.448189859422553
1774609673.6988015,fusion,1,0.0,0.0,3.3524999618530273,-0.8066953033208846,3.3524999618530273,-0.8066953033208846,3.448189859422553
1774609673.7991252,fusion,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774609673.8997653,fusion,1,0.0,0.0,3.3524999618530273,-0.8066953033208846,3.3524999618530273,-0.8066953033208846,3.448189859422553
1774609673.9878333,fusion,1,0.0,0.0,3.3524999618530273,-0.8066953033208846,3.3524999618530273,-0.8066953033208846,3.448189859422553
1774609674.0994592,fusion,1,0.0,0.0,3.3524999618530273,-0.8066953033208846,3.3524999618530273,-0.8066953033208846,3.448189859422553
1774609674.199666,fusion,1,0.0,0.0,3.3524999618530273,-0.8066953033208846,3.3524999618530273,-0.8066953033208846,3.448189859422553
1774609674.30079,fusion,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774609674.40203,fusion,1,0.0,0.0,3.3524999618530273,-0.8066953033208846,3.3524999618530273,-0.8066953033208846,3.448189859422553
1774609674.487343,fusion,1,0.0,0.0,3.3524999618530273,-0.8066953033208846,3.3524999618530273,-0.8066953033208846,3.448189859422553
1774609674.5892355,fusion,1,0.0,0.0,3.3524999618530273,-0.8066953033208846,3.3524999618530273,-0.8066953033208846,3.448189859422553
1774609674.6883783,fusion,1,0.0,0.0,3.3524999618530273,-0.8066953033208846,3.3524999618530273,-0.8066953033208846,3.448189859422553
1774609674.7907789,fusion,1,0.0,0.0,3.3524999618530273,-0.8066953033208846,3.3524999618530273,-0.8066953033208846,3.448189859422553
1774609674.8913882,fusion,1,0.0,0.0,3.3524999618530273,-0.8066953033208846,3.3524999618530273,-0.8066953033208846,3.448189859422553
1774609675.0157557,fusion,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774609675.0949523,fusion,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774609675.282979,fusion,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774609675.353821,fusion,1,0.0,0.0,3.5299999713897705,-0.9266249924898146,3.5299999713897705,-0.9266249924898146,3.649593631449744
1774609675.4419708,fusion,1,0.0,0.0,8.407790785948902e-45,-2.933005266985883e-43,8.407790785948902e-45,-2.933005266985883e-43,2.9342101136007556e-43
1774609675.5326684,fusion,1,0.0,0.0,3.2229864679470793e-44,-1.464700651248965e-42,3.2229864679470793e-44,-1.464700651248965e-42,1.4650552078151866e-42
1774609675.6138601,fusion,1,0.0,0.0,8.407790785948902e-45,-2.933005266985883e-43,8.407790785948902e-45,-2.933005266985883e-43,2.9342101136007556e-43
1774609675.7324488,fusion,1,0.0,0.0,8.407790785948902e-45,-2.933005266985883e-43,8.407790785948902e-45,-2.933005266985883e-43,2.9342101136007556e-43
1774609675.8100355,fusion,1,0.0,0.0,-4.203895392974451e-45,9.808432391618465e-44,-4.203895392974451e-45,9.808432391618465e-44,9.817437208645699e-44
1774609675.9098732,fusion,1,0.0,0.0,-4.203895392974451e-45,9.808432391618465e-44,-4.203895392974451e-45,9.808432391618465e-44,9.817437208645699e-44
1774609675.9932399,fusion,1,0.0,0.0,3.3299999237060547,-0.7960781067609786,3.3299999237060547,-0.7960781067609786,3.4238340853415306
1774609676.093509,fusion,1,0.0,0.0,3.3299999237060547,-0.7960781067609786,3.3299999237060547,-0.7960781067609786,3.4238340853415306
1774609676.192289,fusion,1,19.451876701402043,-4.650214273928927,3.3299999237060547,-0.7960781067609786,-16.121876777695988,3.8541361671679484,16.576165914658468
1774609676.2869189,fusion,1,19.451876701402043,-4.650214273928927,3.3424999713897705,-0.7990663994103668,-16.109376730012272,3.85114787451856,16.563313635286562
1774609676.3949265,fusion,1,19.451876701402043,-4.650214273928927,3.3424999713897705,-0.7990663994103668,-16.109376730012272,3.85114787451856,16.563313635286562
1774609676.485097,fusion,1,19.451876701402043,-4.650214273928927,3.3424999713897705,-0.7990663994103668,-16.109376730012272,3.85114787451856,16.563313635286562
1774609676.5867918,fusion,1,19.451876701402043,-4.650214273928927,3.3424999713897705,-0.7990663994103668,-16.109376730012272,3.85114787451856,16.563313635286562
