t,stage,target_id,gt_x,gt_y,est_x,est_y,err_x,err_y,err_norm
1774609586.9721413,unicycle,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774609605.4470313,unicycle,1,-2.7344878824722003,2.3887706632825743,-0.00871064663071186,0.007609372586011909,2.7257772358414885,-2.3811612906965625,3.6193632909316227
