stage,target_id,n_samples,mae_x,mae_y,mae_norm,rmse_x,rmse_y,rmse_norm,final_error,max_error
unicycle,1,2,1.3628886179207442,1.1905806453482812,1.8096816454658113,1.9274155674674398,1.6837352957504514,2.5592763265954095,3.6193632909316227,3.6193632909316227
