stage,target_id,n_samples,mae_x,mae_y,mae_norm,rmse_x,rmse_y,rmse_norm,final_error,max_error
fusion,1,26,0.2618269186753493,0.06381279940788562,0.2695213519408331,0.9354049508863868,0.2265614245812487,0.9624512981190518,0.0,3.469997272430251
