t,x,y,yaw,frame_id,child_frame_id,valid,reason
1775036751.557066,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,first_sample
1775036751.6581316,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036751.753576,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036751.8538954,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036751.958835,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036752.0572498,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036752.1559987,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036752.2514455,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036752.350878,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036752.4579406,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036752.5630767,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036752.7139223,-7.271117077849101e+32,-5.316690461197274e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036752.7927923,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036752.8860445,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036752.963659,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036753.0556574,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036753.1543708,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036753.2553685,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036753.3599212,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036753.472787,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036753.5615013,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036753.6535618,-7.271117077849101e+32,-5.316690461197274e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036753.7591434,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036753.862377,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036753.9598134,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036754.0968213,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036754.18126,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036754.2740536,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036754.3801274,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036754.45848,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036754.5619836,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036754.6641767,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036754.762525,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036754.8631363,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036754.9528768,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036755.0557132,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036755.1541002,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036755.2578378,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036755.3548837,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036755.4574149,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036755.5543132,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036755.6519856,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036755.759963,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036755.8582337,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036755.9569333,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036756.057587,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036756.1629553,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036756.259501,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036756.3584912,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036756.4522886,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036756.5541975,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036756.6601017,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036757.0093877,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036757.0874722,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036757.1852608,79.80007324218751,10.099998168945312,1.5707963705062866,map,base_link,1,ok
1775036757.2584171,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=19.900m
1775036757.346207,3.308722450212111e-24,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036757.4463978,-4.1145529947267896e+34,-1.8044418030322774e-40,-3.120761744974584e-40,map,base_link,0,abs_limit
1775036757.5218804,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=19.900m
1775036757.6222608,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=19.900m
1775036757.705071,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=19.900m
1775036757.7984915,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=19.900m
1775036757.8920963,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=19.900m
1775036757.9611745,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=19.900m
1775036758.0456905,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=19.900m
1775036758.1359477,-4.1145529947267896e+34,-1.8044418030322774e-40,-3.120761744974584e-40,map,base_link,0,abs_limit
1775036758.2118192,-4.1145529947267896e+34,-1.8044418030322774e-40,-3.120761744974584e-40,map,base_link,0,abs_limit
1775036758.2941415,99.69998046875,10.100018310546876,1.5707963705062866,map,base_link,0,step_too_large=19.900m
1775036758.3830338,99.60585937500001,10.200035400390625,1.5707963705062866,map,base_link,0,step_too_large=19.806m
1775036758.4701958,99.51263671875,10.299976806640625,1.5707963705062866,map,base_link,0,step_too_large=19.714m
1775036758.5558968,99.42103515625,10.399971923828126,1.5707963705062866,map,base_link,0,step_too_large=19.623m
1775036758.6571867,99.331875,10.4999951171875,1.5707963705062866,map,base_link,0,step_too_large=19.536m
1775036758.7548275,99.24602539062501,10.59998291015625,1.5707963705062866,map,base_link,0,step_too_large=19.452m
1775036758.8607516,99.16416015625,10.70001953125,1.5707963705062866,map,base_link,0,step_too_large=19.373m
1775036758.9590716,99.08705078125,10.80005859375,1.5707963705062866,map,base_link,0,step_too_large=19.300m
1775036759.0623682,99.015458984375,10.899990234375,1.5707963705062866,map,base_link,0,step_too_large=19.232m
1775036759.1629934,98.9493359375,11.00089111328125,1.5707963705062866,map,base_link,0,step_too_large=19.170m
1775036759.2581744,98.890986328125,11.1,1.5707963705062866,map,base_link,0,step_too_large=19.117m
1775036759.3555582,98.839248046875,11.20001953125,1.5707963705062866,map,base_link,0,step_too_large=19.071m
1775036759.458478,98.795166015625,11.300013427734376,1.5707963705062866,map,base_link,0,step_too_large=19.033m
1775036759.563158,98.75912109375,11.40000244140625,1.5707963705062866,map,base_link,0,step_too_large=19.004m
1775036759.6594882,98.731396484375,11.500086669921876,1.5707963705062866,map,base_link,0,step_too_large=18.983m
1775036759.7550704,98.712314453125,11.5999951171875,1.5707963705062866,map,base_link,0,step_too_large=18.972m
1775036759.866078,98.70197265625,11.700010986328126,1.5707963705062866,map,base_link,0,step_too_large=18.969m
1775036759.95614,98.700498046875,11.8000146484375,1.5707963705062866,map,base_link,0,step_too_large=18.977m
1775036760.0593722,98.707880859375,11.899986572265625,1.5707963705062866,map,base_link,0,step_too_large=18.993m
1775036760.1585448,98.724091796875,12.0000439453125,1.5707963705062866,map,base_link,0,step_too_large=19.019m
1775036760.2564194,98.7489453125,12.10001708984375,1.5707963705062866,map,base_link,0,step_too_large=19.054m
1775036760.3641455,98.78224609375,12.20000732421875,1.5707963705062866,map,base_link,0,step_too_large=19.098m
1775036760.457799,98.8237109375,12.300032958984374,1.5707963705062866,map,base_link,0,step_too_large=19.150m
1775036760.5554616,98.87298828125,12.400130615234374,1.5707963705062866,map,base_link,0,step_too_large=19.211m
1775036760.6530318,98.9294921875,12.500004882812501,1.5707963705062866,map,base_link,0,step_too_large=19.279m
1775036760.7614102,98.99291015625,12.600025634765625,1.5707963705062866,map,base_link,0,step_too_large=19.355m
1775036760.857429,99.062607421875,12.700034179687501,1.5707963705062866,map,base_link,0,step_too_large=19.437m
1775036760.9578586,99.137919921875,12.80000244140625,1.5707963705062866,map,base_link,0,step_too_large=19.525m
1775036761.0534189,99.218251953125,12.900003662109375,1.5707963705062866,map,base_link,0,step_too_large=19.619m
