stage,target_id,n_samples,mae_x,mae_y,mae_norm,rmse_x,rmse_y,rmse_norm,final_error,max_error
fusion,1,26,2.7874285370769583,2.1776785445913722,3.537236448540667,14.213152503300801,11.104025393203742,18.0364376753005,91.96814766205733,91.96814766205733
