stage,n_samples,mae_x,mae_y,mae_norm,rmse_x,rmse_y,rmse_norm,final_error,max_error
fusion,26,2.7874285370769583,2.177678544591372,3.537236448540667,14.2131525033008,11.104025393203742,18.0364376753005,91.96814766205732,91.96814766205732
unicycle,8,7.286283693987988,1.838942323915162,7.514770616495562,9.817933459081358,2.4771744591568288,10.125621497372304,8.294491344814604,19.895460310030675
ackermann,131,3.4906427710032566,0.0028161146240542,3.4908529636591425,4.807540014330079,0.0030048146844448,4.807540953366508,0.0068032076384224,9.765265430416411
