stage,target_id,n_samples,mae_x,mae_y,mae_norm,rmse_x,rmse_y,rmse_norm,final_error,max_error
fusion,1,237,19.229928982525493,7.439062371617022,20.941445250384792,20.431317135905434,9.120603226118964,22.37463123978214,28.284270815878173,28.284270815878173
