t,stage,target_id,gt_x,gt_y,est_x,est_y,err_x,err_y,err_norm
1774609495.954277,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774609507.5914679,ackermann,1,9.765468750000014,2.5497731029608074e-21,0.0009080499331668435,0.0,-9.764560700066848,-2.5497731029608074e-21,9.764560700066848
1774609507.6737702,ackermann,1,9.765468750000014,2.5497731029608074e-21,0.000203558565946782,0.0021604286651786264,-9.765265191434068,0.0021604286651786264,9.765265430416413
1774609507.763273,ackermann,1,9.600009765625028,-1.0341351324235526e-08,0.005627649417825342,0.00047680627648261087,-9.594382116207203,0.0004768166178339351,9.594382128055496
1774609507.8700297,ackermann,1,9.500029296875022,-1.659023036821338e-08,0.012317495039094073,-0.0004103796838349494,-9.487711801835928,-0.0004103630936045812,9.487711810710453
1774609507.9739811,ackermann,1,9.400000000000025,-2.28421617072262e-08,0.008797605135723252,-0.0009628248433899422,-9.391202394864301,-0.000962802001228235,9.391202444218349
1774609508.0611272,ackermann,1,9.300019531250019,-2.9091040751204055e-08,0.006994249557842114,-0.0013428918753879415,-9.293025281692177,-0.0013428627843471903,9.293025378715503
1774609508.177273,ackermann,1,9.200029296875032,-3.534053131981989e-08,0.00548256191394092,-0.001622022866902939,-9.19454673496109,-0.0016219875263716193,9.194546878026518
1774609508.265577,ackermann,1,9.100029296875022,-4.159063163717466e-08,0.004895127748613781,-0.0018366670512277583,-9.095134169126407,-0.001836625460596121,9.09513435456584
1774609508.370539,ackermann,1,9.000058593750024,-4.783889915620031e-08,0.004517263463890586,-0.002007264579925061,-8.995541330286134,-0.0020072167410259047,8.995541554225909
1774609508.472542,ackermann,1,8.900019531250017,-5.409144202015178e-08,0.004416177104649588,-0.002146235756504189,-8.895603354145367,-0.002146181665062169,8.895603613042683
1774609508.56909,ackermann,1,8.799873046875017,-6.035069744638461e-08,0.004536437182031339,-0.0022615576700617535,-8.795336609692987,-0.002261497319364307,8.795336900436267
1774609508.666259,ackermann,1,8.700019531250025,-6.659164087819024e-08,0.004715954213890594,-0.0023586041533478763,-8.695303577036134,-0.002358537561706998,8.695303896904168
1774609508.7758033,ackermann,1,8.599921875000016,-7.284784400940166e-08,0.004904320580222166,-0.002441153605532098,-8.595017554419794,-0.002441080757688089,8.595017901066855
1774609508.8665717,ackermann,1,8.50001953125003,-7.909184151258556e-08,0.0051582284585589555,-0.0025119580730335045,-8.494861302791472,-0.0025118789811919917,8.494861674165156
1774609508.9742796,ackermann,1,8.40005859375003,-8.53394992831865e-08,0.005367473815073076,-0.002573074065530534,-8.394691119934958,-0.0025729887260312508,8.394691514247906
1774609509.0699701,ackermann,1,8.300019531250022,-9.159204037078113e-08,0.005571555556814545,-0.0026260904699763055,-8.294447975693208,-0.0026259988779359345,8.294448391385123
1774609509.2644455,ackermann,1,8.099960937500027,-1.0409590304879323e-07,0.005734077201223098,-0.0026722564750064626,-8.094226860298804,-0.0026721523791034137,8.094227301378494
1774609509.3648129,ackermann,1,7.999941406249985,5.000043366895545e-07,0.005904654169861967,-0.002712578687216083,-7.994036752080124,-0.0027130786915527724,7.99403721247304
1774609509.4688642,ackermann,1,7.89999999999999,4.937579001923305e-07,0.006012513263061958,-0.0027478757378041063,-7.893987486736927,-0.002748369495704299,7.893987965172868
1774609509.5665753,ackermann,1,7.799999999999993,4.875077998751327e-07,0.006084126645098387,-0.0027788302869401482,-7.793915873354894,-0.0027793177947400233,7.79391636890856
1774609509.6733937,ackermann,1,7.7000097656249915,4.812583093063734e-07,0.006133650401809021,-0.002806015000194617,-7.6938761152231825,-0.0028064962585039235,7.693876627086181
1774609509.7711816,ackermann,1,7.60001953124999,4.750088205139573e-07,0.006163046645107251,-0.002829914974559755,-7.593856484604883,-0.002830389983380269,7.593857012077795
1774609509.8611972,ackermann,1,7.500019531249993,4.6875872019675965e-07,0.0061792595242389226,-0.0028509450858626995,-7.493840271725754,-0.0028514138445828964,7.493840814208669
1774609509.972718,ackermann,1,7.400009765624987,4.625080101309666e-07,0.006188108974431117,-0.0028694623113405537,-7.393821656650556,-0.0028699248193506848,7.393822213633706
