t,x,y,yaw,frame_id,child_frame_id,valid,reason
1775036831.343873,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,first_sample
1775036831.4445517,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036831.5434284,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036831.6426675,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036831.7370703,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036831.8402355,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036831.9540274,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036832.042826,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036832.139065,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036832.243902,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036832.3936622,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036832.4859245,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036832.5766351,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036832.6539426,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036832.7524612,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036832.8624809,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036832.959528,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036833.0539374,3.308722450212111e-24,-9.765451774001122e-05,2.080594585507356e-09,map,base_link,0,step_too_large=104.145m
1775036833.149447,3.308722450212111e-24,-9.765451774001122e-05,2.080594585507356e-09,map,base_link,0,step_too_large=104.145m
1775036833.2423258,3.308722450212111e-24,-9.765451774001122e-05,2.080594585507356e-09,map,base_link,0,step_too_large=104.145m
1775036833.3479412,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036833.4509082,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036833.545004,3.308722450212111e-24,-9.765451774001122e-05,2.080594585507356e-09,map,base_link,0,step_too_large=104.145m
1775036833.644254,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036833.7871366,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036833.9206047,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036834.0096328,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036834.1025825,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036834.18659,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036834.2677307,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036834.3627203,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036834.4508052,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036834.5439646,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036834.6436853,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036834.7464433,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036834.8363993,3.308722450212111e-24,-9.765451774001122e-05,2.080594585507356e-09,map,base_link,0,step_too_large=104.145m
1775036834.9416554,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036835.0493107,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036835.1413612,3.308722450212111e-24,-9.765451774001122e-05,2.080594585507356e-09,map,base_link,0,step_too_large=104.145m
1775036835.2394779,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036835.3485327,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036835.439401,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036835.5417168,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036835.6556325,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036835.748325,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036835.8427796,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036835.9393194,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036836.0438545,99.7,30.09999755859375,1.5707963705062866,map,base_link,1,ok
1775036836.1443393,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=20.000m
1775036836.2445889,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=20.000m
1775036836.344606,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=20.000m
1775036836.4442034,3.308722450212111e-24,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036836.549059,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=20.000m
1775036836.646934,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=20.000m
1775036836.747577,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=20.000m
1775036836.837868,3.308722450212111e-24,-5.316609648471509e+34,2.080594585507356e-09,map,base_link,0,abs_limit
1775036836.9419248,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=20.000m
1775036837.0469406,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=20.000m
1775036837.1526623,99.7,10.099997558593751,1.5707963705062866,map,base_link,0,step_too_large=20.000m
1775036837.3013203,2.685752051383112e-24,-1.7043856415007797e+36,2.080594585507356e-09,map,base_link,0,abs_limit
1775036837.3944776,99.60585937500001,10.200034790039062,1.5707963705062866,map,base_link,0,step_too_large=19.900m
1775036837.4832203,99.421083984375,10.399910888671876,1.5707963705062866,map,base_link,0,step_too_large=19.702m
1775036837.5728056,99.33196289062501,10.499898681640625,1.5707963705062866,map,base_link,0,step_too_large=19.604m
1775036837.661771,99.245986328125,10.60002685546875,1.5707963705062866,map,base_link,0,step_too_large=19.505m
1775036837.7563403,9.995799156107105e-25,1.804283670424214e-37,2.080594585507356e-09,map,base_link,0,step_too_large=104.145m
1775036838.4722695,8.72045467261226e-25,9.625134859356312e-37,2.080594585507356e-09,map,base_link,0,step_too_large=104.145m
1775036838.5737004,98.726943359375,11.5197900390625,1.5707963705062866,map,base_link,0,step_too_large=18.606m
1775036838.6628895,98.71232421875,11.59993408203125,1.5707963705062866,map,base_link,0,step_too_large=18.526m
1775036838.766839,98.70197265625,11.69999267578125,1.5707963705062866,map,base_link,0,step_too_large=18.427m
1775036838.8636417,98.70048828125,11.79994384765625,1.5707963705062866,map,base_link,0,step_too_large=18.327m
1775036838.9629571,98.707880859375,11.8999365234375,1.5707963705062866,map,base_link,0,step_too_large=18.227m
1775036839.0773535,98.724072265625,11.9999658203125,1.5707963705062866,map,base_link,0,step_too_large=18.126m
1775036839.1652935,98.748935546875,12.09995849609375,1.5707963705062866,map,base_link,0,step_too_large=18.025m
1775036839.2633023,98.782255859375,12.200013427734376,1.5707963705062866,map,base_link,0,step_too_large=17.923m
