t,stage,target_id,gt_x,gt_y,est_x,est_y,err_x,err_y,err_norm
1773854466.4107034,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854466.4107034,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854466.7023792,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854466.7023792,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854470.5820975,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854470.5820975,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854470.8769126,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854470.8769126,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854471.131007,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854471.131007,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854471.410917,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854471.410917,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854471.6804214,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854471.6804214,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854471.9574409,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854471.9574409,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854472.226181,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854472.226181,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854472.581723,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854472.581723,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854472.8735023,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854472.8735023,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854473.140303,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854473.140303,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854473.415254,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854473.415254,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854473.6845498,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773854473.6845498,ackermann,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
